NM_MUNICIPIO;NR_ZONA;CD_CARGO;NM_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;QT_VOTOS_NOMINAIS
BOA VISTA;5;13;FRANCISCO IDELMOND DE ALBUQUERQUE;IDELMOND SPORT E CIA;27;DC;Democracia Cristã;602
BOA VISTA;1;13;FRANCISCO IDELMOND DE ALBUQUERQUE;IDELMOND SPORT E CIA;27;DC;Democracia Cristã;437
BOA VISTA;5;13;JOELSON HENKE DE MEDEIROS;JOEL HENKE;27;DC;Democracia Cristã;26
BOA VISTA;1;13;JOELSON HENKE DE MEDEIROS;JOEL HENKE;27;DC;Democracia Cristã;43
BOA VISTA;1;13;ANTÔNIO SILVA DA COSTA;PROF IVAN;27;DC;Democracia Cristã;148
BOA VISTA;5;13;ANTÔNIO SILVA DA COSTA;PROF IVAN;27;DC;Democracia Cristã;199
BOA VISTA;5;13;CARLOS VITOR VILHENA FILHO;CARLOS FILHO;27;DC;Democracia Cristã;0
BOA VISTA;1;13;CARLOS VITOR VILHENA FILHO;CARLOS FILHO;27;DC;Democracia Cristã;0
BOA VISTA;1;13;ELANE FLORENCIO RODRIGUES;ELANE FLORENCIO;27;DC;Democracia Cristã;344
BOA VISTA;5;13;ELANE FLORENCIO RODRIGUES;ELANE FLORENCIO;27;DC;Democracia Cristã;155
BOA VISTA;1;13;GEANE COSTA MACHADO;GEANE MACHADO A LOIRA DO SALÃO;27;DC;Democracia Cristã;12
BOA VISTA;5;13;GEANE COSTA MACHADO;GEANE MACHADO A LOIRA DO SALÃO;27;DC;Democracia Cristã;29
BOA VISTA;5;13;WAN KENOBBY CHA COSTA;RUAN KENOBBY;27;DC;Democracia Cristã;817
BOA VISTA;1;13;WAN KENOBBY CHA COSTA;RUAN KENOBBY;27;DC;Democracia Cristã;905
BOA VISTA;5;13;MARIA SOCORRO SICALES CAMPOS;SOCORRO SICALES;27;DC;Democracia Cristã;1
BOA VISTA;1;13;MARIA SOCORRO SICALES CAMPOS;SOCORRO SICALES;27;DC;Democracia Cristã;5
BOA VISTA;1;13;JULYANNA ALMEIDA DA SILVA;JULYANNA ALMEIDA;27;DC;Democracia Cristã;7
BOA VISTA;5;13;JULYANNA ALMEIDA DA SILVA;JULYANNA ALMEIDA;27;DC;Democracia Cristã;1
BOA VISTA;5;13;EDINALDO SILVA SOUSA;NALDO DO CRUVIANA;27;DC;Democracia Cristã;273
BOA VISTA;1;13;EDINALDO SILVA SOUSA;NALDO DO CRUVIANA;27;DC;Democracia Cristã;116
BOA VISTA;1;13;DULCIVALDO PEIXOTO VISINTAINER;INSTRUTOR SKY;27;DC;Democracia Cristã;63
BOA VISTA;5;13;DULCIVALDO PEIXOTO VISINTAINER;INSTRUTOR SKY;27;DC;Democracia Cristã;48
BOA VISTA;1;13;JORGE LACERDA;JORGE LACERDA;27;DC;Democracia Cristã;154
BOA VISTA;5;13;JORGE LACERDA;JORGE LACERDA;27;DC;Democracia Cristã;17
BOA VISTA;5;13;NADIA MARQUES DOS SANTOS;NADIA MARQUES;27;DC;Democracia Cristã;9
BOA VISTA;1;13;NADIA MARQUES DOS SANTOS;NADIA MARQUES;27;DC;Democracia Cristã;10
BOA VISTA;5;13;ANDREA CORDEIRO DA SILVA;DRA ANDRÉA;27;DC;Democracia Cristã;3
BOA VISTA;1;13;ANDREA CORDEIRO DA SILVA;DRA ANDRÉA;27;DC;Democracia Cristã;17
BOA VISTA;1;13;GILDEAN DOS SANTOS SOUSA;GILDEAN GARI;27;DC;Democracia Cristã;44
BOA VISTA;5;13;GILDEAN DOS SANTOS SOUSA;GILDEAN GARI;27;DC;Democracia Cristã;195
BOA VISTA;1;13;ROGERIO MATOS MOREIRA TRAJANO JUNIOR;JUNIOR TRAJANO;27;DC;Democracia Cristã;605
BOA VISTA;5;13;ROGERIO MATOS MOREIRA TRAJANO JUNIOR;JUNIOR TRAJANO;27;DC;Democracia Cristã;909
BOA VISTA;5;13;THIAGO RODRIGUES DA SILVA;PR THIAGO RODRIGUES;27;DC;Democracia Cristã;138
BOA VISTA;1;13;THIAGO RODRIGUES DA SILVA;PR THIAGO RODRIGUES;27;DC;Democracia Cristã;184
BOA VISTA;1;13;MARIA EDNALVA DA SILVA FEITOSA;KONCHITA;27;DC;Democracia Cristã;19
BOA VISTA;5;13;MARIA EDNALVA DA SILVA FEITOSA;KONCHITA;27;DC;Democracia Cristã;8
BOA VISTA;1;13;LEONEL DE SOUZA OLIVEIRA;LEONEL OLIVEIRA;27;DC;Democracia Cristã;755
BOA VISTA;5;13;LEONEL DE SOUZA OLIVEIRA;LEONEL OLIVEIRA;27;DC;Democracia Cristã;980
BOA VISTA;1;13;ELIZA DA SILVA SOUZA;ELIZA ANJINHA;27;DC;Democracia Cristã;4
SÃO JOÃO DA BALIZA;4;13;CARLOS ALBERTO DOS SANTOS;SANDÚ DO SABIÁ;40;PSB;Partido Socialista Brasileiro;30
SÃO JOÃO DA BALIZA;4;13;MOISÉS SANTIAGO BORGES;MOISÉS SANTIAGO;40;PSB;Partido Socialista Brasileiro;102
SÃO JOÃO DA BALIZA;4;13;ANTONIO GILSON GASPAR DA CONCEIÇÃO;GILSON FILHO DO ZÉ VAQUEIRO;40;PSB;Partido Socialista Brasileiro;12
SÃO JOÃO DA BALIZA;4;13;EDIMÊA SARMENTO DE LIMA;EDINEIA VELOSO;40;PSB;Partido Socialista Brasileiro;56
SÃO JOÃO DA BALIZA;4;13;ODÉCIO RODRIGUES DO NASCIMENTO;ODÉCIO RODRIGUES;40;PSB;Partido Socialista Brasileiro;104
SÃO JOÃO DA BALIZA;4;13;RAPHAEL WALLAS AMARAL ARAÚJO;RAPHAEL EDINON;40;PSB;Partido Socialista Brasileiro;54
SÃO JOÃO DA BALIZA;4;13;WILDEAN DIAS BEZERRA;FERRARI;40;PSB;Partido Socialista Brasileiro;90
SÃO JOÃO DA BALIZA;4;13;AGOSTINHO PEREIRA DE OLIVEIRA;IRMÃO AGOSTINHO;40;PSB;Partido Socialista Brasileiro;94
SÃO JOÃO DA BALIZA;4;13;KLEANE DE SOUSA SANTOS;KLEANE SANTOS;40;PSB;Partido Socialista Brasileiro;19
RORAINÓPOLIS;8;13;ELIAS BARROSO SILVA;ELIAS BARROSO;40;PSB;Partido Socialista Brasileiro;99
RORAINÓPOLIS;8;13;LUANA LOPES LEMOS;LUANA LOPES;40;PSB;Partido Socialista Brasileiro;314
RORAINÓPOLIS;8;13;SIDNEI DA CONCEIÇÃO FRANCO;IRMÃO SIDNEI;40;PSB;Partido Socialista Brasileiro;166
RORAINÓPOLIS;8;13;THAYSA FEIJO DA SILVA;THAYSA SILVA;40;PSB;Partido Socialista Brasileiro;34
RORAINÓPOLIS;8;13;ODAIR DOMINGOS;ODAIR DO TÁXI;40;PSB;Partido Socialista Brasileiro;38
RORAINÓPOLIS;8;13;CARLOS ALBERTO LOPES DA COSTA;CARLOS HOLLYDAYS;40;PSB;Partido Socialista Brasileiro;107
RORAINÓPOLIS;8;13;VALDIR DE SOUSA;VALDIR  XINGÚ;40;PSB;Partido Socialista Brasileiro;51
RORAINÓPOLIS;8;13;JOÃO BATISTA MESQUITA DOS SANTOS;JOÃOZINHO DA FEIRA;40;PSB;Partido Socialista Brasileiro;46
RORAINÓPOLIS;8;13;JOSÉ DOS SANTOS MORAES;FULEIRO;40;PSB;Partido Socialista Brasileiro;42
RORAINÓPOLIS;8;13;JOSELIO DOS SANTOS SOUZA;JOSÉLIO SOUZA;40;PSB;Partido Socialista Brasileiro;291
RORAINÓPOLIS;8;13;MÁRCIO RODRIGUES MOREIRA;MÁRCIO DA ALBA;40;PSB;Partido Socialista Brasileiro;267
RORAINÓPOLIS;8;13;RAQUEL MARTINS TIBURTINO;RAQUEL DA COPERR;40;PSB;Partido Socialista Brasileiro;52
MUCAJAÍ;6;13;ELISSAMARA DA SILVA E SILVA;MARA DANTAS;40;PSB;Partido Socialista Brasileiro;48
MUCAJAÍ;6;13;IDELFONSO DA SILVA ABREU;IDELFONSO ABREU;40;PSB;Partido Socialista Brasileiro;35
MUCAJAÍ;6;13;MICHELY MARINHO DOS SANTOS;MYCHELLY MARINHO;40;PSB;Partido Socialista Brasileiro;37
MUCAJAÍ;6;13;EULER BRASIL DE MELO;EULER BRASIL;40;PSB;Partido Socialista Brasileiro;125
MUCAJAÍ;6;13;FRANCISCO DIAS;FRANCISCO DIAS;40;PSB;Partido Socialista Brasileiro;31
MUCAJAÍ;6;13;OLIDIO TAPAIUNA GALÉ;OLIDIO TAPAIUNA;40;PSB;Partido Socialista Brasileiro;48
MUCAJAÍ;6;13;EDNALDO SANTOS LIMA;LIMA DO SAMAUMA;40;PSB;Partido Socialista Brasileiro;121
MUCAJAÍ;6;13;MATEUS DA SILVA;MATEUS DA PAÇOCA;40;PSB;Partido Socialista Brasileiro;38
MUCAJAÍ;6;13;JESSICA GONÇALVES PEREIRA;JESSICA GONÇALVES;40;PSB;Partido Socialista Brasileiro;107
MUCAJAÍ;6;13;AURILENE COÊLHO;NEGUINHA DO ROXINHO;40;PSB;Partido Socialista Brasileiro;23
CARACARAÍ;2;13;ANTONIO GOMES DE SOUZA;RATO TAXISTA;40;PSB;Partido Socialista Brasileiro;19
CARACARAÍ;2;13;TATIANA DOS SANTOS SILVA;TATI DO CONSELHO;40;PSB;Partido Socialista Brasileiro;56
CARACARAÍ;2;13;MAGNA ALVES MACEDO;PROFESSORA MAGNA;40;PSB;Partido Socialista Brasileiro;103
CARACARAÍ;2;13;JOANA SERRA DE AGUIAR;PROFESSORA JOANA SERRA;40;PSB;Partido Socialista Brasileiro;25
CARACARAÍ;2;13;NATANIEL DE SOUSA;NATAN DE SOUSA;40;PSB;Partido Socialista Brasileiro;91
CARACARAÍ;2;13;JOSÉ NOGUEIRA DE MORAIS;NOGUEIRA;40;PSB;Partido Socialista Brasileiro;215
CARACARAÍ;2;13;ADRIANA SOARES MAIA;ADRIANA SOARES;40;PSB;Partido Socialista Brasileiro;158
BOA VISTA;5;13;ELIZA DA SILVA SOUZA;ELIZA ANJINHA;27;DC;Democracia Cristã;10
BOA VISTA;1;13;JOSE CARLOS ARANHA RODRIGUES;CARLOS ARANHA;27;DC;Democracia Cristã;225
BOA VISTA;5;13;JOSE CARLOS ARANHA RODRIGUES;CARLOS ARANHA;27;DC;Democracia Cristã;91
BOA VISTA;1;13;SANDRO ROBERTO MORAES CAMPOS;SANDRO CAMPOS;27;DC;Democracia Cristã;32
BOA VISTA;5;13;SANDRO ROBERTO MORAES CAMPOS;SANDRO CAMPOS;27;DC;Democracia Cristã;25
AMAJARI;7;13;MARCELA CAMPOS PINHEIRO;MARCELA PINHEIRO;11;PP;PROGRESSISTAS;280
AMAJARI;7;13;HUDSON RIBEIRO MOTA;HUDSON GALVÃO;11;PP;PROGRESSISTAS;239
AMAJARI;7;13;ELIZÂNGELA DIAS HONORATO CARVALHO;PROFESSORA ELIZÂNGELA;11;PP;PROGRESSISTAS;32
AMAJARI;7;13;JULIO SOUZA DA SILVA;JULIO SOUZA;11;PP;PROGRESSISTAS;200
AMAJARI;7;13;WEVERTON TOMÉ BRIGLIA;WEVERTON THOMÉ;11;PP;PROGRESSISTAS;262
AMAJARI;7;13;JUCIRLAYNNE MIGUEL SILVA MARQUES;JUCY MARQUES;11;PP;PROGRESSISTAS;10
SÃO LUIZ;4;13;ADRIANO DA SILVA FORTINO;ADRIANO DA VAN;22;PL;Partido Liberal;36
SÃO LUIZ;4;13;ALCINO MARIANO DA SILVA NETO;ALCINO NETO;22;PL;Partido Liberal;83
SÃO LUIZ;4;13;NATANAEL DA SILVA;NATANAEL DA 06;22;PL;Partido Liberal;88
SÃO LUIZ;4;13;DANIEL RODRIGUES E SILVA;DANIEL;22;PL;Partido Liberal;73
SÃO LUIZ;4;13;CLEUBENIR GONÇALVES QUEIROZ MELO;PROF. BENY;22;PL;Partido Liberal;49
SÃO LUIZ;4;13;SANDRA ALENCAR ARAUJO LIMA;PROF. SANDRA;22;PL;Partido Liberal;24
SÃO LUIZ;4;13;JOSAFA DA SILVA COSTA;JOSÁ DA 26;22;PL;Partido Liberal;70
SÃO LUIZ;4;13;MEIRY JANE SOUZA MACIEL;MEIRY DA MODERNA;22;PL;Partido Liberal;4
SÃO LUIZ;4;13;KASSIS CLEY LIMA PERES;KASSIS CLEY;22;PL;Partido Liberal;101
SÃO JOÃO DA BALIZA;4;13;ROSANGELA DOS SANTOS BANDEIRA;ROSANGELA BANDEIRA;11;PP;PROGRESSISTAS;4
SÃO JOÃO DA BALIZA;4;13;ANTONIA SILVA DE SOUSA;SILVA SOUSA;11;PP;PROGRESSISTAS;10
SÃO JOÃO DA BALIZA;4;13;SEBASTIÃO PEREIRA DA SILVA;SEBASTIAO PEREIRA;11;PP;PROGRESSISTAS;121
SÃO JOÃO DA BALIZA;4;13;PAULO DA SILVA;PAULINHO;11;PP;PROGRESSISTAS;197
SÃO JOÃO DA BALIZA;4;13;HIRLEIFRAN MENDES DE MELO;HIRLEI PACOTINHO;11;PP;PROGRESSISTAS;145
SÃO JOÃO DA BALIZA;4;13;AURELIO PEREIRA DA SILVA;AURELIO DO TREVISAN;11;PP;PROGRESSISTAS;156
SÃO JOÃO DA BALIZA;4;13;ENOQUE LUIZ WAI WAI;ENOQUE WAI WAI;11;PP;PROGRESSISTAS;53
ALTO ALEGRE;3;13;AURICELIA MORAES DA SILVA;PROFESSORA AURICELIA;20;PODE;Podemos;130
ALTO ALEGRE;3;13;ELIAS DUTRA DE FREITAS;ELIAS FREITAS;20;PODE;Podemos;80
ALTO ALEGRE;3;13;MOACY ANDRADE MARIANO;MOACY PÉ DE MINGAL;20;PODE;Podemos;230
ALTO ALEGRE;3;13;VICTOR MANOEL ABREU SOARES;VICTOR PAULINO;20;PODE;Podemos;341
ALTO ALEGRE;3;13;NATANAEL FAUSTINO SILVA;TATÁ;20;PODE;Podemos;147
ALTO ALEGRE;3;13;CHEILA DA SILVA OLIVEIRA;CHEILA DO AU-AU;20;PODE;Podemos;159
ALTO ALEGRE;3;13;ROSIMEIRE MONTEIRO DA SILVA;ROSIMEIRE MONTEIRO;20;PODE;Podemos;5
ALTO ALEGRE;3;13;VALTEIR ARAÚJO DA SILVA;VIDINHA;20;PODE;Podemos;97
ALTO ALEGRE;3;13;AUGUSTO JOSE ARAUJO PEDROSO;AUGUSTO PEDROSO;11;PP;PROGRESSISTAS;7
CANTÁ;5;13;CICERO BEZERRA DIAS;CICERO;20;PODE;Podemos;21
CANTÁ;5;13;FÁBIA AUGUSTA DA SILVA GONÇALVES;FÁBIA MILITÃO;20;PODE;Podemos;40
CANTÁ;5;13;ALZENIR AZEVEDO DE ALMEIDA;ALZENIR AZEVEDO;20;PODE;Podemos;33
CANTÁ;5;13;CARLOS ANDRÉ SANTOS DE BRITO;CARLOS ANDRÉ;20;PODE;Podemos;3
CANTÁ;5;13;BEATRIZ MACHADO DA SILVA;BEATRIZ MACHADO;20;PODE;Podemos;1
CARACARAÍ;2;13;ANTONIO DA SILVA LEITAO;ANTÔNIO CHERA DA RR;45;PSDB;Partido da Social Democracia Brasileira;42
CARACARAÍ;2;13;FRANCILENE DE SOUSA;FRAN DA INBELLYBELLY;45;PSDB;Partido da Social Democracia Brasileira;43
CARACARAÍ;2;13;MARIA AULENICE CARVALHO SILVA DE OLIVEIRA;PROFESSORA LILI;45;PSDB;Partido da Social Democracia Brasileira;94
CARACARAÍ;2;13;GILZA DE OLIVEIRA PRATES;GEISA SEVERO;45;PSDB;Partido da Social Democracia Brasileira;7
CARACARAÍ;2;13;JOSÉ EDSON QUEIROZ TEIXEIRA;EDSON QUEIROZ;45;PSDB;Partido da Social Democracia Brasileira;287
CARACARAÍ;2;13;RONALDO GOMES DOS SANTOS;RONALDO NEGÃO;45;PSDB;Partido da Social Democracia Brasileira;121
CARACARAÍ;2;13;EDUARDO FERREIRA DE SOUZA;DUDU GARIMPEIRO;45;PSDB;Partido da Social Democracia Brasileira;184
CARACARAÍ;2;13;JOSUÉ MELO SILVA;JOSUÉ DA ASSOCIAÇÃO;45;PSDB;Partido da Social Democracia Brasileira;126
CARACARAÍ;2;13;CINDY MORAES DO NASCIMENTO GOMES;CINDY;45;PSDB;Partido da Social Democracia Brasileira;23
CARACARAÍ;2;13;ISRAEL MOREIRA FERREIRA;ISRAEL DA VIP CELULAR;45;PSDB;Partido da Social Democracia Brasileira;248
CARACARAÍ;2;13;DAVÍ AMORIM SIQUEIRA;DAVIZINHO DOS TECLADOS;45;PSDB;Partido da Social Democracia Brasileira;29
UIRAMUTÃ;7;13;DENIS WINDER PEREIRA DA SILVA;DENIS;45;PSDB;Partido da Social Democracia Brasileira;9
UIRAMUTÃ;7;13;SAMUEL VENANCIO DA SILVA;SAMUEL DA OFICINA;45;PSDB;Partido da Social Democracia Brasileira;203
UIRAMUTÃ;7;13;PAULO SÉRGIO DA SILVA LIMA;PAULÃO;45;PSDB;Partido da Social Democracia Brasileira;101
IRACEMA;6;13;DINALVA GONSALVES DE OLIVEIRA MELO;PROFESSORA DINALVA GONSALVES;12;PDT;Partido Democrático Trabalhista;139
IRACEMA;6;13;SANDRA REGINA DA CONCEIÇÃO;SANDRA REGINA;12;PDT;Partido Democrático Trabalhista;105
IRACEMA;6;13;ANTONIO PEREIRA NEVES GALVÃO;TADEU;12;PDT;Partido Democrático Trabalhista;173
IRACEMA;6;13;NABI CARVALHO DA SILVA;PROFESSOR NABI;12;PDT;Partido Democrático Trabalhista;51
IRACEMA;6;13;ANGELA MARIA CASTRO DA SILVA;ANGELA CASTRO;12;PDT;Partido Democrático Trabalhista;51
IRACEMA;6;13;CARLOS ALFREDO COIMBRA DA SILVA;CARLOS COIMBRA;12;PDT;Partido Democrático Trabalhista;89
IRACEMA;6;13;CARLOS HENRIQUE SILVA DE OLIVEIRA;CARLOS HENRIQUE;12;PDT;Partido Democrático Trabalhista;104
IRACEMA;6;13;AMADEU BATISTA FILHO;AMADEU;12;PDT;Partido Democrático Trabalhista;138
PACARAIMA;7;13;TATIANE SANTOS DE OLIVEIRA RAMOS;MISS TATY;12;PDT;Partido Democrático Trabalhista;116
PACARAIMA;7;13;RODOLFO FERNANDES DO NASCIMENTO;RODOLFO FERNANDES;12;PDT;Partido Democrático Trabalhista;40
PACARAIMA;7;13;LINDINALVA LOPES MARQUES;LINDINALVA;12;PDT;Partido Democrático Trabalhista;61
PACARAIMA;7;13;JOSE BENEDITO PINTO GARCIA;TENENTE GARCIA;12;PDT;Partido Democrático Trabalhista;56
PACARAIMA;7;13;ELIANE SOUZA DE SOUZA;PROFESSORA ELIANE;12;PDT;Partido Democrático Trabalhista;50
PACARAIMA;7;13;ANISIO PEDROSA LIMA;ANISIO PEDROSA;12;PDT;Partido Democrático Trabalhista;22
PACARAIMA;7;13;MARCIA DANIELLA DE OLIVEIRA CUNHA;DANIELLA CUNHA ;12;PDT;Partido Democrático Trabalhista;190
PACARAIMA;7;13;ANDREIA ALVES COELHO;ANDREIA COELHO;12;PDT;Partido Democrático Trabalhista;17
UIRAMUTÃ;7;13;JORDANIA CAROLINA TEBIER DA SILVA;JORDANIA TEBIER;12;PDT;Partido Democrático Trabalhista;23
UIRAMUTÃ;7;13;CRICYA YASMIR RAPOSO CARNEIRO;CRICYA RAPOSO;12;PDT;Partido Democrático Trabalhista;134
UIRAMUTÃ;7;13;JOSE RIBAMAR DE SOUZA GOMES;PROFESSOR RIBAMAR;12;PDT;Partido Democrático Trabalhista;96
UIRAMUTÃ;7;13;JOEVERSON ABRAHAM SALES;PROFESSOR JOEVERSON;12;PDT;Partido Democrático Trabalhista;194
UIRAMUTÃ;7;13;DIONEIDE CAVALCANTE DE LIMA;DIONEIDE CAVALCANTE;12;PDT;Partido Democrático Trabalhista;50
UIRAMUTÃ;7;13;ARTHUR NABUCO DE ARAUJO FILHO;ARTHUR DAS PIMENTAS;12;PDT;Partido Democrático Trabalhista;179
BONFIM;5;11;KELCIO DO CARMO ARAÚJO;KELCIO BONFIM;45;PSDB;Partido da Social Democracia Brasileira;1822
CANTÁ;5;11;ROBERTA SERRÃO NOGUEIRA;ROBERTA PEIXOTO;45;PSDB;Partido da Social Democracia Brasileira;1896
BOA VISTA;5;13;LUCIA ALBERTO;LUCIA PATAMONA;50;PSOL;Partido Socialismo e Liberdade;30
BOA VISTA;1;13;LUCIA ALBERTO;LUCIA PATAMONA;50;PSOL;Partido Socialismo e Liberdade;15
BOA VISTA;1;13;ALZEMIRO TAVARES;ALZEMIRO WAPICHANA;50;PSOL;Partido Socialismo e Liberdade;21
BOA VISTA;5;13;ALZEMIRO TAVARES;ALZEMIRO WAPICHANA;50;PSOL;Partido Socialismo e Liberdade;23
BOA VISTA;1;13;TALLON DIMITRIUS COUTINHO DE ALMEIDA;BANCADA DO ORRGULHO;50;PSOL;Partido Socialismo e Liberdade;123
BOA VISTA;5;13;TALLON DIMITRIUS COUTINHO DE ALMEIDA;BANCADA DO ORRGULHO;50;PSOL;Partido Socialismo e Liberdade;35
BOA VISTA;5;13;BARTOLOMEU DA SILVA TOMAZ;BARTÔ MACUXI;50;PSOL;Partido Socialismo e Liberdade;81
BOA VISTA;1;13;BARTOLOMEU DA SILVA TOMAZ;BARTÔ MACUXI;50;PSOL;Partido Socialismo e Liberdade;362
BOA VISTA;1;13;MERILANE SALDANHA;MEIRINHA MACUXI;50;PSOL;Partido Socialismo e Liberdade;26
BOA VISTA;5;13;MERILANE SALDANHA;MEIRINHA MACUXI;50;PSOL;Partido Socialismo e Liberdade;12
SÃO JOÃO DA BALIZA;4;11;GUTHEMBERGUER ARISTIDES DA SILVA SOARES;GUTHEMBERGUER ARISTIDES;50;PSOL;Partido Socialismo e Liberdade;157
NORMANDIA;5;13;KRIS PEREIRA GARCIA;KRIS PEREIRA;50;PSOL;Partido Socialismo e Liberdade;24
NORMANDIA;5;13;ERNANY MARCOS DO NASCIMENTO;ERNANY MARCOS MAKUNAIMA;50;PSOL;Partido Socialismo e Liberdade;2
NORMANDIA;5;13;JARISSON MOREIRA RAPOSO;JARISSON RAPOSO;50;PSOL;Partido Socialismo e Liberdade;1
CANTÁ;5;13;HERBSON DOS SANTOS SILVA;PROFESSOR BETINHO;22;PL;Partido Liberal;21
CANTÁ;5;13;DEODATO LEOCADIO DA SILVA FILHO;PASTOR DEODATO;22;PL;Partido Liberal;58
CANTÁ;5;13;JOYCILENY INÁCIO DA SILVA;IVETH DO 20;22;PL;Partido Liberal;32
CANTÁ;5;13;JOÃO SILVA PEREIRA;JOÃO MARCELO;22;PL;Partido Liberal;183
CANTÁ;5;13;JADAILSON ROMÃO DA SILVA;PROFESSOR JADAILSON;22;PL;Partido Liberal;23
CANTÁ;5;13;ELDIMAR RODRIGUES BARROSO;DIMAS DO 20;22;PL;Partido Liberal;60
CANTÁ;5;13;JOÃO OLIVEIRA FILHO;JOÃO DO TRIGO;22;PL;Partido Liberal;137
CANTÁ;5;13;SARA DAIANE SOUZA ALMEIDA;SARA DAIANE;22;PL;Partido Liberal;40
CANTÁ;5;13;ELIANE GOMES DA SILVA;ELIANE VERDE;22;PL;Partido Liberal;105
CANTÁ;5;13;FRANCISCO DAS CHAGAS FELIX MACIEL;CHAGUINHA;22;PL;Partido Liberal;40
ALTO ALEGRE;3;11;JOSE OTACI BARROSO DO NASCIMENTO;OTTACI;11;PP;PROGRESSISTAS;4114
MUCAJAÍ;6;13;EZIEL DA SILVA E SILVA;EZIEL OLHÃO;11;PP;PROGRESSISTAS;20
MUCAJAÍ;6;13;JOSE DEQUIAS DE SOUZA FERREIRA;ZEDEQUIAS;11;PP;PROGRESSISTAS;14
MUCAJAÍ;6;13;ANTONIO DE SOUSA DE ALMEIDA;ANTONIO PADRE;11;PP;PROGRESSISTAS;40
MUCAJAÍ;6;13;ROSELY DA SILVA THOMAZ;ROSELY THOMAZ;11;PP;PROGRESSISTAS;17
MUCAJAÍ;6;13;JORGE ZANETTI FILHO;JORGE ZANETTI;11;PP;PROGRESSISTAS;15
MUCAJAÍ;6;13;MARIA DOS SANTOS ALVES MURADA;MOÇONA;11;PP;PROGRESSISTAS;8
MUCAJAÍ;6;13;LAELMA MENDONÇA PEREIRA;LAELMA;11;PP;PROGRESSISTAS;8
MUCAJAÍ;6;13;VALDEMAR BARBOSA DE SOUSA;PADRE BARBOSA;11;PP;PROGRESSISTAS;23
MUCAJAÍ;6;13;VALDEREZ DA SILVA;VALDEREZ;11;PP;PROGRESSISTAS;39
MUCAJAÍ;6;13;JOSE LUIZ MARTINS PEREIRA;ZE LUIZ;11;PP;PROGRESSISTAS;40
BONFIM;5;11;ROMUALDO FEITOSA SILVA;ROMUALDO FEITOSA;10;REPUBLICANOS;REPUBLICANOS;5243
MUCAJAÍ;6;11;FRANCISCO RUFINO DE SOUZA;CHIQUINHO RUFINO;10;REPUBLICANOS;REPUBLICANOS;6199
RORAINÓPOLIS;8;11;ALESSANDRO DALTRO SOUSA;PINTO DO EQUADOR;10;REPUBLICANOS;REPUBLICANOS;11217
CAROEBE;4;11;OSMAR SERRA BONFIM FILHO;OSMAR FILHO;10;REPUBLICANOS;REPUBLICANOS;3756
ALTO ALEGRE;3;11;WAGNER DE OLIVEIRA NUNES;WAGNER NUNES;10;REPUBLICANOS;REPUBLICANOS;6983
IRACEMA;6;11;MARLENE SARAIVA ARAUJO;MARLENE SARAIVA;10;REPUBLICANOS;REPUBLICANOS;3677
PACARAIMA;7;13;ERALDO NUNES MENDES;PROFESSOR ERALDO;11;PP;PROGRESSISTAS;292
PACARAIMA;7;13;JÚLIO CÉSAR CARVALHO DE OLIVEIRA JÚNIOR;JÚNIOR DA TÉIA;11;PP;PROGRESSISTAS;367
MUCAJAÍ;6;13;ADÃO DOS SANTOS NASCIMENTO;ADÃOZINHO;77;SOLIDARIEDADE;Solidariedade;309
BOA VISTA;1;13;THIAGO COELHO FOGAÇA;FOGAÇA;15;MDB;Movimento Democrático Brasileiro;1364
BOA VISTA;5;13;THIAGO COELHO FOGAÇA;FOGAÇA;15;MDB;Movimento Democrático Brasileiro;1023
BONFIM;5;13;ELIAS LIMA DA SILVA;ELIAS PICOTE;70;AVANTE;AVANTE;335
BONFIM;5;13;CHARLES WILSON CALANDRINY MACEDO;CHARLÃO;70;AVANTE;AVANTE;268
SÃO JOÃO DA BALIZA;4;13;ADRIANO COSTA DA SILVA;ADRIANO COSTA;15;MDB;Movimento Democrático Brasileiro;195
BONFIM;5;13;FRANCISCO IVAN DASILVA FILHO;IVAN SILVA;55;PSD;Partido Social Democrático;318
BOA VISTA;1;13;THIAGO DUARTE SARAIVA;THIAGO SARAIVA;55;PSD;Partido Social Democrático;1197
BOA VISTA;5;13;THIAGO DUARTE SARAIVA;THIAGO SARAIVA;55;PSD;Partido Social Democrático;986
ALTO ALEGRE;3;13;DERIVON DA COSTA BARROS;PROFESSOR DERIVON;55;PSD;Partido Social Democrático;513
PACARAIMA;7;13;LUIZ ALVINO DE SOUSA NETO;PROF LUIZINHO;55;PSD;Partido Social Democrático;286
IRACEMA;6;11;EDSON DA SILVA PEREIRA;EDINHO;11;PP;PROGRESSISTAS;3379
RORAINÓPOLIS;8;11;PAULA FLORINTINO;PAULA BATISTA;20;PODE;Podemos;7643
AMAJARI;7;11;KLEUDISON MOTA WANDERLEY;KLEUDISON WANDERLEY;20;PODE;Podemos;2945
PACARAIMA;7;11;JOSE HERMOGENES DE OLIVEIRA;HERMÓGENES DO PADRE CÍCERO;20;PODE;Podemos;3028
SÃO LUIZ;4;11;RISONEIDE MORAIS DOS SANTOS OLIVEIRA;RISONEIDE;20;PODE;Podemos;2094
